plan,district,modelled_outcome_22,GOV_22,USS_22,WAG_22,WST_22,PRE_20,GOV_18,USS_18,WAG_18,PRE_16,USS_16,GOV_14,WAG_14,GOV_12,PRE_12,USS_12
lawforward_wss,30,4.728790246129607,6.848621848962044,1.8335195998505027,5.054634569054945,0.915536208300094,3.1896775517032183,1.1125288475396622,11.965755251946497,1.2213777109111479,-2.068529839037059,-8.134341493822244,-10.10555972217958,-9.177144504629986,-12.878141148233786,5.95358502403453,5.595839085899662
lawforward_wss,31,6.123022671227902,7.949824445211817,2.0656133711583093,7.190230088406702,3.113852473578105,2.2114734274763794,6.290552223521101,16.552431894433887,6.11844971020018,0.5700026116649048,0.3940205534799235,-0.9443360900771081,-4.536136540047803,-3.3086155321109203,10.356680101573284,8.529255669062513
lawforward_wss,32,9.846838015674804,12.503587606224336,5.914937681683785,11.392978482446209,6.5135609160926204,7.530309297684595,11.86895913430422,23.100798230656395,11.322480731295348,5.44353827923873,6.469615241114951,5.112529075755884,2.9339020200724706,1.5014493485403235,17.237310126300464,12.624079367327267
lawforward_wss,33,-37.15435639535635,-30.725308991760897,-35.25100685252829,-33.58969832046534,-36.70211309173368,-30.56517973813968,-41.659552918615006,-31.852733232293808,-42.240367087147526,-35.4309879967428,-44.76100721589915,-50.66626723633595,-51.14892476876239,-49.70792785570276,-39.72883313660252,-40.18706110773979
lawforward_wss,4,69.18065903785575,70.23619067279077,69.32269557953596,68.65723461505078,68.10721329952099,68.21218407879842,65.10677559042468,70.39378200927887,63.890535082880916,67.34397726493359,61.61662215105371,61.42598962026403,59.554678817564835,60.971998815029615,67.34505110475587,63.68917220684088
lawforward_wss,5,-23.269165269344818,-15.873553250237066,-20.742238431337878,-18.795812974317688,-22.133787570670794,-16.310628147362838,-27.943994646971497,-17.712656510441384,-29.120600236383567,-21.546966253508256,-32.17145902314202,-41.251126711854454,-43.88504209491264,-40.44248933335404,-28.705383141875974,-29.413264289551638
lawforward_wss,6,72.07589361124465,73.48678157926713,73.05767213058361,71.26386507575492,70.5031123091383,71.17180725876378,68.71069964771928,73.00596688816626,67.2897486429224,69.91560906048365,63.010736182689584,65.76945638587686,63.92395677987914,66.8615206733367,70.03086692139954,66.33353494883944
lawforward_wss,7,34.05573619263662,35.78175339256078,32.6601790200239,33.8739516526887,31.476888949814935,28.40616840890644,25.150976909413853,33.83811649904491,25.39389934263156,22.801333968556452,16.890109182951157,11.332687442811773,10.566354394508409,10.621810861114977,20.399303818992937,17.866994821309547
lawforward_wss,8,-6.284915889638823,1.6975104981000466,-3.2209233738745735,-1.7283917493060574,-5.473742106903701,0.15488232279632363,-16.010984684562235,-4.612038827627918,-14.542428418894026,-7.635239872577943,-21.4828519273962,-30.685870429131707,-30.64408880799479,-31.685526284879558,-21.022109704586278,-22.43111843833448
lawforward_wss,9,-28.608206492075137,-23.674023926821995,-27.817290033530856,-25.03977522285437,-27.882072562858557,-23.828932564053968,-28.505756908267934,-16.79708511516409,-27.89106801479245,-24.18167282091251,-29.643362222264308,-35.57623846119009,-34.36038495273218,-36.1863243428765,-19.52105507660021,-20.1028913307232
lawforward_wss,ZZZ,12.866847436833176,15.04942296829398,9.297724572487814,12.669579432503047,11.288172837951066,NA,28.86940420433504,34.616850934044976,31.149087277367787,1.2720209126241222,3.5228931557225063,29.708411456649646,33.577123278645296,20.09863469127981,34.94346615516443,34.85363855888094
legis24_wsa,1,-18.263989815630293,-10.630753100492306,-16.219849706809352,-11.055017303305165,-15.47213906806732,-14.59382871536523,-12.312966582294704,1.3826811151483986,-11.156396571243738,-14.87610698631362,-18.328003108467584,-16.45724258289703,-13.887289477472292,-21.15157821713493,0.0650752802674015,1.171640896559989
legis24_wsa,10,71.02807489246545,72.47608490372377,71.34225996080993,70.81500539463856,69.56393635827932,70.63657005268381,65.24443021375741,70.30587672188852,64.35600196245579,68.75325671640113,62.01359365867861,61.77453604073331,59.965143930134325,61.07646057224616,66.339752528069,62.81475966600985
legis24_wsa,11,77.95364295802865,78.54339293501963,78.5042708781417,77.16282584057423,77.41337424881729,76.45315706902082,76.23627419771638,80.80456755538056,74.65796744772143,78.5297118832502,74.03190432641352,75.8608623246982,74.02676365503157,75.65688405136116,80.92327205545703,76.85833464396657
legis24_wsa,12,58.722896255817474,59.634373413079054,58.205701509223026,58.04255319148937,57.74275195582145,57.536216654773156,54.28095981213538,60.5254653997671,53.016070206843146,54.75544813586439,49.135091847330756,46.24364400663306,44.35843057665126,45.8339421899006,54.40649412108027,51.125925723374145
legis24_wsa,13,-15.05235630083233,-5.215285570846379,-10.901132700440662,-9.236048940614744,-13.30020904656588,-5.988317011273159,-25.054218284269965,-16.014769299477987,-24.532547376175266,-16.61469775356706,-31.08507948197829,-42.73623023802167,-43.87463682482228,-44.39838569959206,-33.46939602190597,-34.947873769847476
legis24_wsa,14,26.502754023450777,28.979863888304212,25.20453667614734,25.98598031579693,23.535519908335722,23.530638665751397,9.994015502892301,19.914182014287913,10.01394156721201,12.705396751498355,1.8905128446090769,-7.443803051701442,-8.24280739882965,-9.145919075422555,1.8043477881253767,-0.18025772103318904
legis24_wsa,15,-19.367681171160726,-13.15368425387481,-17.643551952548375,-15.35032793469841,-18.88457531790322,-13.65531981441902,-24.931216761603643,-14.138349831374198,-26.14661532134251,-19.011387322910178,-28.52544626020962,-36.09529599279617,-37.944997948451984,-35.84369945543903,-24.88423742778195,-24.67153152634105
legis24_wsa,16,81.43929813006079,83.23414602930825,83.23754184298616,80.4408247689225,79.87153437766271,79.64714123106559,79.63063821359607,82.8524929723332,77.61261715207095,77.99207070289916,70.42727040599199,79.3120178545437,76.96457654723126,84.23406974621143,79.2294108203564,75.22228209618753
legis24_wsa,17,69.53753557324487,70.47640861200183,70.1312860582383,68.75028811137234,68.19158878504673,68.391543814518,64.83277336591325,69.8045775986617,63.67117988394584,66.51632087133741,60.87369420702754,60.63415538661228,59.44908814589665,59.523322666360315,65.28103883862725,62.08492383295903
legis24_wsa,18,67.56123703782707,69.18916236601827,68.28955797565663,66.89006702010603,65.76626799108047,67.20716799071353,63.83697994497268,68.28086973008818,62.66140505677309,66.50327964557884,58.90125715736985,60.04998924547588,58.11844409730185,60.71757260355687,66.41506558323596,62.64124641839103
legis24_wsa,19,65.62268154449842,68.26495132127955,66.43816645893921,65.46218487394957,63.0143286750398,61.008325624421836,54.2750450682462,60.200270461716784,55.34656687276277,51.61055505004549,42.43375496260733,37.62363893275704,36.95892507866315,36.6037583676103,41.427016498625115,35.59457302474062
legis24_wsa,2,-18.191837164456025,-12.705841350939462,-17.36663534506383,-12.95061386613891,-17.455084848895176,-16.137710312438013,-16.103636305468083,-3.189105255057073,-14.591020757709245,-16.82328435667109,-21.871308307938484,-23.558282477069643,-20.29511931071194,-27.15273671091241,-5.508980924856688,-4.79909574704368
legis24_wsa,20,31.55273856692589,32.82406735375236,29.261827820340585,31.615057235104203,29.627428401619554,23.652816573556795,22.053940502812225,31.04164538427486,21.292775665399237,17.95406448400349,15.385342193946643,11.313306011956236,9.608964273379645,9.697841164008247,19.544800309080063,18.816728446771215
legis24_wsa,21,-4.81179921946398,0.9676915873263636,-3.2757407552185147,-0.9342834520981724,-3.8031766302178918,-2.120014372978801,-6.566071561963099,4.576245672136081,-6.3689687795648044,-5.453864997278174,-11.249225259968327,-16.577087477252523,-16.15837809738347,-14.440919904837429,-3.192868719611025,-3.7785123966942114
legis24_wsa,22,-31.783167344519143,-24.531020454288615,-29.380465853451447,-27.51570531125071,-30.99684414719593,-25.31291928481487,-39.625225515248395,-27.956016532147498,-39.31495823333195,-31.68047360851198,-42.342695806361796,-49.26617678165214,-49.57498016164341,-48.855748932380635,-38.21090738751655,-38.123332569928685
legis24_wsa,23,24.643016435643368,28.174488079354955,23.654728043188022,24.480491012713717,20.75510808409831,26.76435472318513,8.50318298009592,18.90180943440421,10.804484215776872,17.51480669558378,0.9544199268287423,-9.501618527751498,-8.901466253244738,-12.259804393966684,-3.0198969862264837,-6.0371330798689335
legis24_wsa,24,-22.810446062964417,-14.808128403211452,-19.93786548824574,-17.839013660562063,-21.564151886066718,-16.457922164503806,-31.318822716984325,-19.276157839716518,-30.493179540970388,-23.524828954465505,-35.06985255147714,-44.39854124428673,-44.3902020753628,-44.107014975728454,-32.18201828292443,-32.63803085604277
legis24_wsa,25,-25.006570662584085,-20.69724482175844,-25.3133622388648,-19.186785260482853,-24.233670357887977,-22.12564950401511,-21.912175648702597,-6.10861543398043,-18.31128373184448,-20.830318690783805,-24.053538635400486,-24.569892473118276,-20.259497964721852,-28.706327979351183,-3.4946262062312883,-3.1557165974888113
legis24_wsa,26,-22.39136813789362,-17.418803284806334,-21.495131227518872,-18.95002640123738,-21.69125115467446,-17.443106298709342,-20.93061188207306,-10.22627501892196,-20.16770615245494,-18.007166042269212,-22.608809685363816,-29.218624442919822,-27.253169755904693,-30.281700844584215,-10.713464959111507,-12.613780275770548
legis24_wsa,27,-19.493543951268737,-12.680817965401243,-17.76932715775891,-13.60243581018527,-17.603893425609286,-13.418008556518663,-18.700929205500838,-5.409759350838455,-17.556672036420306,-12.88377113861321,-19.210639364813474,-25.24891869315643,-22.842503510851003,-27.941721468678278,-7.106838743813282,-9.278679286741138
legis24_wsa,28,-27.67194502966479,-21.566370598588826,-25.657692169517755,-24.884259212165055,-24.9802795449336,-24.501768311913054,-16.621902958909217,-8.458577866454043,-15.035346295437153,-25.277621808266403,-22.556215402931517,-16.779755297613136,-14.594806725466386,-19.69308786280984,-8.614503768461024,-4.817527577059938
legis24_wsa,29,-23.788388714347427,-14.86503784988743,-20.483142528658625,-17.268465692491546,-18.71946892034607,-19.893892683669407,-8.307301992180255,0.5338329529961938,-8.477683314919648,-16.36954045822268,-14.052584808346008,-12.216333527853529,-11.695639300086713,-13.047214776327781,-0.20932251309174754,-0.6224388494510902
legis24_wsa,3,-16.030468698396724,-10.190181320219938,-14.879044815480741,-10.983785096249965,-15.850265635076132,-12.121904438139708,-15.16745325474081,-2.514331147894555,-14.638716216817649,-15.44446666980166,-21.329156296574308,-25.53666240256287,-24.62269044619006,-27.20291615858731,-7.150640219130389,-7.768844959674215
legis24_wsa,30,-16.02447810829403,-10.08783655855886,-14.032225145720084,-13.584013944907413,-14.942850205519564,-10.191089693905047,-11.130446674540606,-3.843629332296805,-10.55416932939398,-14.7189004413945,-19.61494358470724,-19.83278422271399,-18.32943037950225,-22.610089871930818,-12.712673811543645,-10.380382241343966
legis24_wsa,31,-18.109326273002328,-8.81902460201125,-14.122577689358135,-13.223268046198328,-15.69459342602897,-11.916668027952365,-9.459376648426865,0.5241038321427638,-10.534427582166938,-11.157942644398572,-13.044695873362771,-17.089869950233915,-17.160904604563104,-17.26503649450104,-1.6174049624762321,-2.9140899647130403
legis24_wsa,32,-24.793967545030775,-17.786655064667954,-22.31457294387715,-21.32066470541465,-23.967140853536367,-18.841569406506082,-22.70787162439465,-10.005774148313119,-20.80155835543766,-20.594787257741142,-25.216901408450703,-31.030243422670274,-30.029847726007997,-30.89808797972493,-13.176510242872647,-13.09131843770442
legis24_wsa,33,-7.613106400153667,-0.12274731861104393,-4.736715197292152,-3.5753424588883362,-5.158283144431369,-4.392636694622976,-0.8731175593581164,7.5570282210839554,-2.4011882503470194,-5.948703988591047,-3.3143314457938167,-7.713219150207812,-4.02253691083147,-7.477441785653466,3.0562857974548994,1.4763153196492906
legis24_wsa,34,-22.35289806309546,-16.409390823998777,-21.318688080733494,-16.60549609844863,-21.161812801744272,-17.49539116661907,-21.016851780926853,-8.470444850700787,-18.45176683002322,-21.248177311169442,-20.874716336093833,-18.796777081468218,-22.115737680840127,-21.277484714032596,-6.806101458073171,-5.228970824409856
legis24_wsa,35,-32.67475464446363,-27.796318596249787,-32.72124810161535,-26.25634253145201,-31.13313257230899,-28.37807161909086,-25.468787910297735,-9.136468774094064,-25.34697634895907,-26.02809381554694,-21.39716816447922,-22.918184956465034,-24.113643558088,-23.992541144620127,-5.5748637008956825,-2.212268756589919
legis24_wsa,36,-37.51352850907081,-33.596921664842725,-37.87568064493317,-32.900448302853484,-36.80862533692723,-33.950042449838705,-27.608645699527322,-14.063333727328754,-27.460856316061427,-32.34718363456566,-29.661291732782985,-23.817534342436687,-21.278173974257108,-27.087451581177298,-5.413209909091221,-3.752451235361831
legis24_wsa,37,-13.358220010495572,-6.46448241773761,-10.823186965318943,-10.02997216870049,-11.752837326607823,-9.81214362532034,-9.593502564954326,-0.541069066758948,-11.39856014114285,-12.962554870947407,-13.298610462117805,-19.142844911670625,-16.68024584456429,-17.589422526527184,-5.751583009492717,-8.745673037139573
legis24_wsa,38,-17.635975526685865,-9.717062128303972,-14.571161180459596,-13.337326661313764,-15.461823268456227,-13.016532915084028,-15.056729350358095,-5.73864813704878,-16.086242652876027,-14.749341867484949,-17.66878303175658,-23.186053337363543,-21.515644428186377,-22.661324652324318,-10.260770779471768,-13.038638041694595
legis24_wsa,39,-27.9987824651665,-27.086938910778063,-29.573804573804573,-27.62075000930994,-29.74092483807802,-27.272113612671966,-21.68258852399414,-10.360504340457515,-22.382878795319556,-25.937467631552067,-24.835280860471148,-25.414307159839595,-25.019356113538894,-23.876931716068267,-9.479156134011102,-10.772505666187271
legis24_wsa,4,-8.898757243974508,-0.31514464785241114,-5.915142907864368,-2.2198429693076394,-6.591343897772811,-5.082688942823271,-7.956712870392208,3.1592122864071257,-7.571618823556553,-10.792587346497996,-17.260968581758302,-17.15863858727056,-16.567640676805855,-19.461380630535864,-4.225020646127497,-2.841529909850904
legis24_wsa,40,-34.518404565941005,-30.65307283920825,-34.66523530185973,-30.75295574252259,-33.84618702100181,-32.37651688668052,-26.248035116295647,-15.154258574491742,-27.008437540082568,-30.256346242267725,-30.428666327069465,-27.108809815341523,-25.72532240714998,-29.313047251503505,-9.303859589332658,-9.953969407298658
legis24_wsa,41,-23.248063094732945,-14.83941956816156,-20.05649443801599,-18.03701467215884,-20.214243197113024,-18.64170659447879,-10.177868979354754,-0.15638361766398545,-12.304521243700679,-18.352795191384065,-11.620813726643004,-9.747923233838424,-9.598926895332289,-12.469983535588563,5.870223833112314,2.4856430584192957
legis24_wsa,42,-21.91091810723878,-14.67210997524237,-19.34018519417287,-17.838824575007685,-19.58007321395716,-17.66715857987467,-9.80486983329602,-0.8342134166112181,-11.941917857866596,-17.09562650402936,-11.75591361332714,-13.110357918250815,-13.824132549927304,-15.573975989242339,-1.1414160494105374,-4.51106980581023
legis24_wsa,43,26.917456387242922,30.62853654486984,25.559702504545584,25.636818897561998,25.013239357237836,23.954338398218226,28.28797270881443,33.62094956663411,25.048951199138354,21.218575259252532,24.541662404851376,22.515242630216814,20.825937466092938,20.72546470770788,28.563130485001803,24.882339132912918
legis24_wsa,44,22.440324992164975,26.31918255173232,20.89581660979597,20.99135273333389,20.5787645932056,18.996555753529893,25.433250479036385,30.854699913563046,23.35581760273645,15.634829033781756,21.45757222457389,18.702872314113645,18.503222954855175,19.61350649242302,26.675528413119203,24.709057630073783
legis24_wsa,45,12.28079330561565,16.253199910303245,10.494130677621843,10.391161744392063,10.324777667842373,10.985900289541151,21.500022489977034,29.071449205982685,18.897531577271533,13.050167714193433,19.88051601762453,15.992661860061602,15.28149057275494,11.41982887937068,30.053578479887484,27.02039056466895
legis24_wsa,46,40.670322156905065,44.53631432729197,40.45137736475274,39.69450373532551,38.16845370557691,38.13581352462692,34.79794512440427,39.714021150881855,31.465404694803773,28.945959770388068,28.34853037127129,21.53307479662761,18.174833604803066,18.747462765378074,26.86756900945109,21.665945704503052
legis24_wsa,47,59.58615112580755,62.80739908039872,59.28082325898244,59.09508297515368,58.32722322978473,57.88646300106682,54.32304593441285,58.048007234554746,51.79027027531018,51.006425403242496,49.11626681818956,43.83333850584917,40.33772672805453,39.990399112813435,45.00979548444587,40.891810352967944
legis24_wsa,48,70.61730218215106,73.26967756163982,70.59219627304248,70.47913325705525,69.55304962501832,66.97673231139075,67.51904088323451,70.37634048783565,65.06748343565023,61.3855687692447,64.16822897705188,61.63683649565006,58.07134862325118,58.16833542315113,62.078442632339716,58.86541239349318
legis24_wsa,49,-19.56391602952571,-6.526558103845176,-13.188825483348953,-12.117171369580177,-12.907425892973395,-12.114755167970593,0.8968084686971467,9.204945238257112,-3.328110497901604,-9.189509397660107,-4.936946749398191,-2.6071675957962226,-2.351071399226856,-5.538619778373322,13.79673004783561,5.226185530151811
legis24_wsa,5,-19.690609651167144,-13.782370616984224,-18.429213599207383,-14.872510714097414,-19.089046753315568,-16.33470803606126,-15.180977490203396,-3.362062882552763,-14.991575483421949,-16.892576491817728,-20.379170438090515,-23.135554204495694,-19.848088506663537,-26.13877101776526,-1.5695272803990246,-1.9152383450596944
legis24_wsa,50,-25.604039735795663,-13.708807171910015,-20.144602343555217,-18.28401872283517,-19.261899769343678,-19.931584948688712,-6.8626531889399764,1.4548272376725069,-10.95233302051678,-17.92495039682555,-8.804268703772067,-6.813236488739005,-6.521207490940589,-12.638850640422644,10.135772434139328,0.9346586789588385
legis24_wsa,51,-8.82633806494483,4.8858585097566465,-2.052852444142,-0.5749095754806754,-1.590970376362727,-1.3884277037321868,7.548803693879363,18.66813305793752,2.8856945006210055,0.3049535240806811,8.16196419234682,1.2378392450536069,1.451829386515141,-8.207327656271524,17.86034303422272,11.360636139994734
legis24_wsa,52,-23.213140878087945,-18.672014260249554,-22.183856684405086,-21.464471049728267,-22.407901316886147,-17.86189052440701,-18.378326789654416,-7.67758703707187,-15.885161214999332,-19.56928527573778,-23.54628614781056,-23.548974167718313,-22.920874776876822,-22.10065489864566,-8.63928237642554,-9.890003970689493
legis24_wsa,53,-30.866972312276857,-24.52203901307105,-29.440551320236203,-25.53799718290967,-29.30730625782878,-25.55066084726449,-21.719831002862144,-11.880730610870533,-21.39202303528316,-25.98453749973164,-28.67342858917211,-22.808824688394242,-23.056056640921962,-20.911894089307093,-11.50636985477762,-11.707855493825846
legis24_wsa,54,12.197487425925683,14.0926614783214,9.29022933953474,12.69668577307153,8.868063016522898,9.04640181832464,12.372160154016548,20.700058983196453,12.219166898233059,4.503055131378197,-0.0011902949572484278,1.5443633212953667,1.5729320752966458,3.0199202008350134,15.946918100916335,12.690802162877702
legis24_wsa,55,-9.797495926952534,-3.2400014194967905,-8.096646591354551,-4.514300068181004,-9.354733524147674,-5.700808981685546,-10.507040560308646,1.115320049658436,-9.311131842696268,-11.11662549457918,-17.56238737983696,-18.978632305024117,-18.54889403584953,-23.208856157616136,-4.551379025334207,-7.2260149626247605
legis24_wsa,56,-17.582967063887732,-10.057609217474795,-15.340635117448503,-11.656399252439954,-16.88098399608638,-11.13022875356105,-18.772473870912965,-7.509741222565186,-18.553405608597885,-18.463638776498026,-26.401774480500578,-28.949395416481483,-28.753393186690072,-32.38273501227692,-14.03617821626828,-15.33608926062735
legis24_wsa,57,18.956487256163705,20.6421427651629,16.59691962552311,19.307769140574106,15.671739988595995,14.235943904301823,14.374875700171842,23.909134400685268,15.231330903828127,7.9585578686411305,2.940625201828656,3.178559856796209,3.5219018900276398,-0.9231471407524505,18.776617919729876,15.753296899807967
legis24_wsa,58,-39.21104818742159,-34.754213331496636,-38.609802002443054,-36.622842195711264,-38.98348530420134,-36.0202299901977,-42.176116744268946,-30.460381762260162,-41.812607079507515,-37.52282882453525,-43.15699104080329,-48.55436881886184,-48.68255031463541,-47.3913226971358,-35.871709638714144,-34.67264900749612
legis24_wsa,59,-47.51920026499691,-44.932479863280086,-48.366614763359266,-45.294571934133074,-47.89457400210553,-43.93096877486332,-45.20154666897974,-32.830067463204976,-44.250104379779124,-41.823431212458345,-46.00107252970262,-48.574893203702054,-47.292560400472524,-49.174380389562,-34.63912106258639,-32.78006022903618
legis24_wsa,6,-40.384989687093416,-35.662666150471026,-40.16248091643335,-35.68995859099533,-39.89769454140528,-38.40999649830565,-32.066924469628226,-20.095945771415536,-32.96502293051858,-35.602972935110444,-35.71408375288614,-33.63712545321842,-31.7923199063472,-35.1821260699255,-13.102969678191068,-11.486423438835146
legis24_wsa,60,-31.4047193652604,-25.804284928480698,-30.022697322824516,-28.214266806182735,-31.234374425441064,-25.681895717054548,-35.79579463217137,-25.10843700277906,-34.49109401590448,-29.74884527671508,-39.62923673763628,-46.571119322177736,-46.74071166126322,-46.55079483942575,-35.38360698714477,-35.05887554382292
legis24_wsa,61,-25.79892843779211,-21.487337244240944,-25.196539469433173,-23.302971155931466,-25.509647879646785,-23.1553593670967,-18.684737673855324,-7.998448717730971,-18.85915896675042,-22.03793707554133,-23.849664907719685,-24.170300642880388,-22.520121382113288,-21.924879807327635,-10.203869290687429,-9.045254893347327
legis24_wsa,62,-19.675959069518182,-16.24821730622534,-19.63238946845504,-17.684168363430018,-20.520240939529565,-16.18915182255111,-19.086748740998782,-8.830531749457649,-19.896273190050106,-17.658094883565546,-21.541495885376122,-24.39229946246933,-25.034241183543692,-21.148301180186163,-13.58335570318977,-11.569469090884931
legis24_wsa,63,-23.203716673452647,-17.32960852478867,-21.82418288525984,-18.879109765463532,-21.832855813582942,-17.987117093633533,-19.608035217758452,-9.144200155177712,-21.461811345303545,-20.017816056713762,-24.298877383143356,-23.558358684765384,-23.992551826881943,-20.96735461332085,-14.20588553475694,-11.567340875937177
legis24_wsa,64,11.12233110275755,11.723093763217845,8.78922250134852,10.396292352715514,8.253781730005045,9.094979053950713,14.68442316708482,23.245991830796903,12.712583354773177,11.185619811478237,7.07042033449356,7.404727939611511,7.400150290987889,11.106948201275502,20.054634459763175,19.711732866705084
legis24_wsa,65,19.917312191975782,20.12404474471149,17.37107405971307,19.679838799955217,17.54998591945931,16.99545748292245,27.3277035151627,34.773565809612506,25.588120799989962,20.49738480849556,19.494057523248472,21.763733746663643,20.57047868303358,24.718496396113704,34.56913088887173,32.935284634229184
legis24_wsa,66,37.169300858789775,38.26550019018638,36.16431451612903,36.332290402911696,35.06543494996151,35.930923863635435,38.129459884562344,46.12969371515813,37.71223690994749,37.59001526520452,33.90442723673654,35.541787169504424,33.51584792002042,36.87754642268284,47.760582106871986,46.172748416412794
legis24_wsa,67,-22.645357017799963,-14.159784453525292,-20.414039110995695,-13.62005001743537,-18.474590565236028,-17.708770369599197,-11.895951403029354,0.698255614856591,-12.991561956165265,-17.530696239822273,-13.942450622986623,-13.294288391928022,-17.122675559937655,-17.24094057938451,-0.14806905730413988,0.2362433355928506
legis24_wsa,68,-21.62878933590574,-10.33446928976771,-17.821753973972292,-9.919167500598991,-14.641611983858466,-15.522232164465594,-10.725310306338558,2.8960180050127073,-9.58232497017808,-14.769143060163293,-12.316035732314095,-13.478798102745653,-15.544775294654766,-17.37980821753548,1.1438118254532448,1.397926151591733
legis24_wsa,69,-27.327054761573358,-20.34780401117035,-25.95261306319671,-19.75835717030269,-24.39831528279182,-23.297972337854166,-20.39955773286639,-4.843684085560818,-18.56371365981297,-23.04329358581299,-18.771236790822023,-25.738116438827745,-24.498677427172826,-31.20092950386102,-7.674380027983579,-4.73053102070628
legis24_wsa,7,24.376989831763474,25.768639508070713,22.123553976863626,24.22435524529766,22.001865396887737,20.745137299771166,16.687826571355274,25.980660230558918,15.820841288194515,13.46751034328263,9.47284413615384,1.9216324268217733,1.3173287503674802,2.4621782422311442,13.144919890878487,11.540727257739015
legis24_wsa,70,-27.1399680052622,-18.821375602204743,-24.903589991186976,-18.639510489580346,-22.480659134808462,-23.00660528944778,-16.033826750569695,-2.8656731071802612,-15.80878523803041,-20.899103409172167,-16.10333295082938,-14.598578408741602,-14.81109480152547,-17.097971183065642,-0.8322286331420792,-0.325309810140717
legis24_wsa,71,10.581666326571938,11.930314087429345,6.940210178974931,11.131208624244843,7.98834880757327,6.680059301128017,9.468350397035513,19.071503776230763,9.293878035147706,6.220644103259115,6.356847720924186,4.382246226036996,2.8247053445411674,4.996342901040013,15.492291307452088,16.293312078588517
legis24_wsa,72,-26.37285749631905,-19.24140880472342,-24.657223905062718,-19.48554861369204,-22.81642530022659,-21.5070804920396,-15.973793879198706,-4.279838264127517,-15.838279999472599,-21.413449063232342,-17.097569581070243,-12.037228008041668,-12.919016751331586,-12.9564534562071,-0.9850183560301318,2.5102726797746113
legis24_wsa,73,-6.403280937956664,2.184492150933337,-2.817972237253097,-1.4385303375153868,-1.4507420711357855,-1.8182889812277114,6.362750827975838,13.86523291864526,7.995437920320914,-2.6569889647924336,1.4078369590721729,9.766717081442772,13.289130949561917,14.4283008436562,20.543783731257985,21.529252168311157
legis24_wsa,74,-7.024529374055257,-0.7896202614593228,-5.33101502526081,-2.1233669588225537,-3.423794041536726,-3.9963252181901723,3.979588342066509,13.675301888739805,4.987800627396311,-4.954818363757657,-0.3848522167487656,6.836535270474576,7.745083091934745,5.1061408811293285,15.402598171218884,16.26045615935488
legis24_wsa,75,-31.068682630388146,-23.29193137895799,-28.528650717460003,-25.30763207649265,-26.704955631224887,-25.793546472208874,-16.117597440426856,-7.313600542401099,-16.03135007170714,-25.05325385725356,-19.080668264979337,-16.313349963358714,-14.036810264984311,-18.603832132331988,-2.9257143522230686,-1.0871250627218054
legis24_wsa,76,79.15293208793544,82.0716867270135,81.15525611810165,79.02011311535759,76.18662078736969,78.58625392871969,72.71695080263564,75.44380609718809,71.7001862001549,68.62093085494682,60.886715517750226,62.06597965628199,60.58616612196247,73.58230749605109,63.183970124071486,60.13774972527835
legis24_wsa,77,79.30473664733205,81.71468534928744,80.08908144511993,79.41431400058276,77.65993488326964,78.71723968425863,75.20531682403544,77.83076236317582,73.93245643794835,72.14873516296788,68.68162934104316,66.29098076902413,63.5413973167765,68.72331928253573,66.11390177627678,62.49559826002906
legis24_wsa,78,63.865302714741965,67.511530257362935,64.22696578012939,63.65587716114271,61.815422795609784,62.029016640975634,58.07095352904066,61.90856432471183,55.707012704215465,55.890095204363845,52.312164048430574,45.77990245975235,41.616761154090696,43.02096323059328,47.5656577452884,43.16684534773946
legis24_wsa,79,47.81891805366196,52.10717578144353,47.52244482707285,47.48402512904728,45.36417877020851,47.31562510595424,42.877346865665984,47.864084196993616,40.07241459097688,40.078253717498285,37.56206832884105,30.664117578009126,27.029066435169685,26.948847962100224,32.163134102011846,28.562500316583296
legis24_wsa,8,60.83057267238418,63.54556803995006,60.958734865332346,60.386837478020595,59.02538589105754,57.16808949072711,64.70968337487307,70.96086069374884,65.7333458611294,65.1392632524708,58.744605727736364,57.79040251420283,54.82649842271293,58.54599764196482,71.18947897365628,62.368936313220004
legis24_wsa,80,39.76603924273219,43.76306568444097,38.95490745870775,39.1331710496072,37.58371991213579,38.17086573125675,36.06961235643529,40.998466824252844,32.3699584618042,32.40029790264451,30.645750557571024,22.556706034673272,19.394677516323082,18.261836639486074,26.60973036453666,22.130684943839164
legis24_wsa,81,16.222984062571726,19.927250548927443,14.26149810190836,15.42397496829549,13.596511844996456,14.87531116030717,20.107784071203543,26.27326148603814,15.779519930921438,12.462117511867483,17.60926811918858,11.198834609745012,9.480916695526826,7.046142090021723,23.08217308926962,17.381699311227038
legis24_wsa,82,-16.320559989040902,-9.34064108952002,-14.23147377185679,-11.299111948331541,-15.238972469552753,-10.306671741612744,-21.83397557311737,-9.87901900190677,-22.09075585814853,-15.254599261677399,-24.704015623092886,-32.1714265030586,-32.604924144549855,-31.608556743992217,-20.51904959412218,-20.803040815710876
legis24_wsa,83,-41.732058359051265,-36.124737163810096,-40.43009496534765,-38.41447395967868,-41.11065545038161,-37.76186809680325,-43.02793707676777,-33.55762549724437,-43.75419427454566,-38.87236065316658,-44.9832687448298,-48.787220540402735,-49.86389635632457,-45.71876941782213,-38.56262782517001,-36.85341724410202
