GEOID,district
551314501061018,38
551314501061019,38
551314501061020,38
551314501061021,38
551314501061022,38
551314501061023,38
551314501061024,38
551314501061025,38
551314501061026,38
551314501061027,38
551314501061028,38
551314501061029,38
551314501061030,38
551314501061031,38
551314501061032,38
551314501061033,38
551314501061034,38
551314501061035,38
551314501061036,38
551314501061037,38
551314501062000,38
551314501062001,38
551314501062002,58
551314501062003,58
551314501062004,38
551314501062005,38
551314501062006,38
551314501062007,38
551314501062008,38
551314501062009,38
551314501062010,38
551314501062011,38
551314501062012,38
551314501062013,38
551314501062014,38
551314501062015,38
551314501062016,38
551314501062017,38
551314501062018,38
551314501062019,38
551314501062020,38
551314501062021,38
551314501062022,38
551314501062023,38
551314501062024,38
551314501062025,38
551314501062026,38
551314501062027,38
551314501062028,38
551314501062029,38
551314501062030,38
551314501062031,38
551314501062032,38
551314501063000,38
551314501063001,38
551314501063002,38
551314501063003,38
551314501063004,38
551314501063005,38
551314501063006,38
551314501063007,38
551314501063008,38
551314501063009,38
551314501063010,38
551314501063011,38
551314501063012,38
551314501063013,38
551314501063014,38
551314501063015,38
551314501063016,38
551314501063017,38
551314501063018,38
551314501063019,38
551314501063020,38
551314501063021,38
551314501063022,38
551314501063023,38
551314501063024,38
551314501063025,38
551314501063026,38
551314501063027,38
551314501063028,38
551314501063029,38
551314501063030,38
551314501063031,38
551314501063032,38
551314501063033,38
551314501063034,38
551314501063035,38
551314501063036,38
551314501063037,38
551314501063038,38
551314501063039,38
551314501063040,38
551314501063041,38
551314501063042,38
551314501063043,38
551314501063044,38
551314501063045,38
551314501063046,38
551314501063047,38
551314501063048,38
551314501063049,38
551314501063050,38
551314501063051,38
551314501063052,38
551314501063053,38
551314501063054,38
551314501063055,38
551314501063056,38
551314501063057,38
551314501063058,38
551314501063059,38
551314501063060,38
551314501063061,38
551314501063062,38
551314501063063,38
551314501063064,38
551314501063065,38
551314501063066,38
551314501063067,38
551314501063068,38
551314501071000,38
551314501071001,38
551314501071002,38
551314501071003,38
551314501071004,38
551314501071005,38
551314501071006,38
551314501071007,38
551314501071008,38
551314501071009,38
551314501071010,38
551314501071011,38
551314501071012,38
551314501071013,38
551314501071014,38
551314501071015,38
551314501071016,38
551314501071017,38
551314501071018,38
551314501071019,38
551314501071020,38
551314501071021,38
551314501071022,38
551314501071023,38
551314501071024,38
551314501071025,38
551314501071026,38
551314501071027,38
551314501071028,38
551314501071029,38
551314501071030,38
551314501071031,38
551314501071032,38
551314501071033,38
551314501071034,38
551314501071035,38
551314501071036,38
551314501071037,38
551314501071038,38
551314501071039,38
551314501071040,38
551314501071041,38
551314501071042,38
551314501071043,38
551314501071044,38
551314501071045,38
551314501071046,38
551314501071047,38
551314501071048,38
551314501071049,38
551314501071050,38
551314501071051,38
551314501071052,38
551314501071053,38
551314501071054,38
551314501071055,38
551314501071056,38
551314501071057,38
551314501071058,38
551314501071059,38
551314501071060,38
551314501071061,38
551314501071062,38
551314501071063,38
551314501071064,38
551314501071065,38
551314501071066,38
551314501071067,38
551314501072000,38
551314501072001,38
551314501072002,38
551314501072003,38
551314501072004,38
551314501072005,38
551314501072006,38
551314501072007,38
551314501072008,38
551314501073000,38
551314501073001,38
551314501073002,38
551314501073003,38
551314501073004,38
551314501073005,38
551314501073006,38
551314501073007,38
551314501073008,38
551314501081000,58
551314501081001,58
551314501081002,58
551314501081003,58
551314501081004,58
551314501081005,58
551314501081006,58
551314501081007,38
551314501081008,38
551314501081009,38
551314501081010,38
551314501081011,38
551314501081012,38
551314501081013,38
551314501081014,38
551314501081015,38
551314501081016,58
551314501081017,38
551314501081018,38
551314501081019,38
551314501081020,38
551314501081021,38
551314501081022,38
551314501081023,38
551314501081024,38
551314501081025,38
551314501081026,38
551314501081027,38
551314501081028,38
551314501081029,38
551314501081030,38
551314501082000,38
551314501082001,38
551314501082002,38
551314501082003,38
551314501082004,38
551314501082005,38
551314501082006,38
551314501082007,38
551314501082008,38
551314501082009,38
551314501082010,38
551314501082011,38
551314501082012,38
551314501082013,38
551314501082014,38
551314501082015,38
551314501082016,38
551314501082017,38
551314501082018,38
551314501082019,38
551314501082020,38
551314601011000,38
551314601011001,38
551314601011002,38
551314601011003,38
551314601011004,38
551314601011005,38
551314601011006,38
551314601011007,38
551314601011008,38
551314601011009,38
551314601011010,38
551314601011011,38
551314601011012,38
551314601011013,38
551314601011014,38
551314601011015,38
551314601011016,38
551314601011017,38
551314601011018,38
551314601011019,38
551314601011020,38
551314601011021,38
551314601011022,38
551314601011023,38
551314601011024,38
551314601011025,38
551314601011026,38
551314601011027,37
551314601011028,37
551314601011029,38
551314601011030,38
551314601011031,38
551314601011032,38
551314601011033,38
551314601011034,38
551314601011035,38
551314601011036,38
551314601011037,38
551314601011038,38
551314601011039,38
551314601011040,38
551314601011041,38
551314601011042,38
551314601011043,37
551314601011044,37
551314601011045,37
551314601011046,38
551314601011047,38
551314601011048,38
551314601011049,38
551314601011050,38
551314601011051,38
551314601011052,38
551314601011053,38
551314601011054,38
551314601011055,38
551314601011056,38
551314601011057,38
551314601011058,38
551314601011059,38
551314601011060,38
551314601011061,38
551314601011062,38
551314601011063,38
551314601011064,38
551314601011065,38
551314601011066,38
551314601011067,38
551314601011068,38
551314601011069,38
551314601012000,38
551314601012001,37
551314601012002,37
551314601012003,37
551314601012004,37
551314601012005,37
551314601012006,37
551314601012007,37
551314601012008,37
551314601012009,37
551314601012010,37
551314601012011,37
551314601012012,37
551314601012013,37
551314601012014,37
551314601012015,37
551314601012016,37
551314601012017,37
551314601013000,38
551314601013001,38
551314601013002,38
551314601013003,38
551314601013004,38
551314601013005,37
551314601013006,37
551314601013007,37
551314601013008,37
551314601013009,37
551314601013010,37
551314601013011,37
551314601013012,37
551314601014000,37
551314601014001,37
551314601014002,37
551314601014003,37
551314601014004,37
551314601014005,37
551314601014006,37
551314601014007,37
551314601014008,37
551314601014009,37
551314601014010,37
551314601014011,37
551314601014012,37
551314601014013,37
551314601014014,37
551314601014015,37
551314601014016,37
551314601014017,37
551314601014018,37
551314601014019,37
551314601014020,37
551314601014021,37
551314601014022,37
551314601014023,37
551314601014024,37
551314601014025,37
551314601014026,37
551314601014027,37
551314601014028,37
551314601021000,38
551314601021001,38
551314601021002,38
551314601021003,38
551314601021004,38
551314601021005,38
551314601021006,38
551314601021007,38
551314601021008,38
551314601021009,38
551314601021010,38
551314601021011,38
551314601021012,38
551314601021013,38
551314601021014,38
551314601021015,38
551314601021016,38
551314601021017,38
551314601021018,38
551314601021019,38
551314601021020,38
551314601021021,38
551314601021022,38
551314601021023,38
551314601022000,37
551314601022001,37
551314601022002,37
551314601022003,37
551314601022004,37
551314601022005,37
551314601022006,37
551314601022007,37
551314601022008,37
551314601022009,37
551314601022010,37
551314601022011,37
551314601022012,37
551314601022013,37
551314601022014,37
551314601022015,37
551314601022016,37
551314601022017,37
551314601022018,37
551314601022019,37
551314601022020,37
551314601022021,37
551314601022022,37
551314601022023,37
551314601023000,37
551314601023001,37
551314601023002,37
551314601023003,37
551314601023004,37
551314601023005,37
551314601023006,37
551314601023007,37
551314601023008,37
551314601023009,37
551314601023010,37
551314601023011,37
551314601023012,37
551314601023013,37
551314601023014,37
551314601023015,37
551314601023016,37
551314601023017,37
551314601023018,37
551314601024000,37
551314601024001,37
551314601024002,37
551314601024003,37
551314601024004,37
551314601024005,37
551314601024006,37
551314601024007,37
551314601024008,37
551314601024009,37
551314601024010,37
551314601024011,37
551314601024012,37
551314601024013,37
551314601024014,37
551314601024015,37
551314601024016,37
551314701001000,38
551314701001001,38
551314701001002,38
551314701001003,38
551314701001004,38
551314701001005,38
551314701001006,38
551314701001007,38
551314701001008,38
551314701001009,38
551314701001010,38
551314701001011,38
551314701001012,38
551314701001013,38
551314701001014,38
551314701001015,38
551314701001016,38
551314701001017,38
551314701001018,38
551314701001019,38
551314701001020,38
551314701001021,38
551314701001022,38
551314701001023,38
551314701001024,38
551314701001025,38
551314701001026,38
551314701001027,38
551314701001028,38
551314701001029,38
551314701001030,38
551314701001031,38
551314701001032,38
551314701001033,38
551314701001034,38
551314701001035,38
551314701001036,38
551314701001037,38
551314701001038,38
551314701001039,38
551314701001040,38
551314701001041,38
551314701001042,38
551314701001043,38
551314701001044,38
551314701001045,38
551314701002000,38
551314701002001,38
551314701002002,38
551314701002003,38
551314701002004,38
551314701002005,38
551314701002006,38
551314701002007,38
551314701002008,38
551314701002009,38
551314701002010,38
551314701002011,38
551314701002012,38
551314701002013,38
551314701002014,38
551314701002015,38
551314701002016,38
551314701002017,38
551314701002018,38
551314701002019,38
551314701002020,38
551314701002021,38
551314701002022,38
551314701002023,38
551314701002024,38
551314701002025,38
551314701002026,38
551314701002027,38
551314701002028,38
551314701002029,38
551314701002030,38
551314701002031,38
551314701002032,38
551314701002033,38
551314701002034,38
551314701002035,38
551314701002036,38
551314701002037,38
551314701002038,38
551314701002039,38
551314701002040,38
551314701002041,38
551314701002042,38
551314701002043,38
551314701002044,38
551314701002045,38
551314701002046,38
551314701002047,38
551314701002048,38
551314701002049,38
551314701002050,38
551314701002051,38
551314701002052,38
551314701002053,38
551314701003000,38
551314701003001,38
551314701003002,38
551314701003003,38
551314701003004,38
551314701003005,38
551314701003006,38
551314701003007,38
551314701003008,38
551314701003009,38
551314701003010,38
551314701003011,38
551314701003012,38
551314701003013,38
551314701003014,38
551314701003015,38
551314701003016,38
551314701003017,38
551314701003018,38
551314701003019,38
551314701003020,38
551314701003021,38
551314701003022,38
551314701003023,38
551314701003024,38
551314701003025,38
551314701003026,38
551314701003027,38
551314701003028,38
551314701003029,38
551314701003030,38
551314701003031,38
551314701003032,38
551314701003033,38
551314701003034,38
551314701003035,38
551314701003036,38
551314701003037,38
551314701003038,38
551314701004000,38
551314701004001,38
551314701004002,38
551314701004003,38
551314701004004,38
551314701004005,38
551314701004006,38
551314701004007,38
551314701004008,38
551314701004009,38
551314701004010,38
551314701004011,38
551314701004012,38
551314701004013,38
551314701004014,38
551314701004015,38
551314701004016,38
551314701004017,38
551314702021000,38
551314702021001,38
551314702021002,38
551314702021003,38
551314702021004,38
551314702021005,38
551314702021006,38
551314702021007,38
551314702021008,38
551314702021009,38
551314702021010,38
551314702021011,38
551314702021012,38
551314702021013,38
551314702021014,38
551314702021015,38
551314702021016,38
551314702021017,38
551314702021018,38
551314702021019,38
551314702021020,38
551314702021021,38
551314702021022,38
551314702021023,38
551314702021024,38
551314702021025,38
551314702021026,38
551314702022000,38
551314702022001,38
551314702022002,38
551314702022003,38
551314702022004,38
551314702022005,38
551314702022006,38
551314702022007,38
551314702022008,38
551314702022009,38
551314702022010,38
551314702022011,38
551314702022012,38
551314702022013,38
551314702022014,38
551314702023000,38
551314702023001,38
551314702023002,38
551314702023003,38
551314702023004,38
551314702023005,38
551314702023006,38
551314702023007,38
551314702023008,38
551314702023009,38
551314702023010,38
551314702023011,38
551314702023012,38
551314702023013,38
551314702024000,38
551314702024001,38
551314702024002,38
551314702024003,38
551314702024004,38
551314702024005,38
551314702024006,38
551314702024007,38
551314702024008,38
551314702024009,38
551314702024010,38
551314702024011,38
551314702031000,38
551314702031001,38
551314702031002,38
551314702031003,38
551314702031004,38
551314702031005,38
551314702031006,38
551314702031007,38
551314702031008,38
551314702031009,38
551314702031010,38
551314702031011,38
551314702031012,38
551314702031013,38
551314702031014,38
551314702031015,38
551314702031016,38
551314702032000,38
551314702032001,38
551314702032002,38
551314702032003,38
551314702032004,38
551314702032005,38
551314702032006,38
551314702032007,38
551314702032008,38
551314702032009,38
551314702032010,38
551314702032011,38
551314702032012,38
551314702032013,38
551314702032014,38
551314702033000,38
551314702033001,38
551314702033002,38
551314702033003,38
551314702033004,38
551314702033005,38
551314702033006,38
551314702033007,38
551314702033008,38
551314702033009,38
551314702033010,38
551314702033011,38
551314702033012,38
551314702041000,38
551314702041001,38
551314702041002,38
551314702041003,38
551314702041004,38
551314702041005,38
551314702041006,38
551314702041007,38
551314702041008,38
551314702041009,38
551314702041010,38
551314702041011,38
551314702041012,38
551314702041013,38
551314702041014,38
551314702041015,38
551314702041016,38
551314702041017,38
551314702041018,38
551314702041019,38
551314702041020,38
551314702041021,38
551314702041022,38
551314702041023,38
551314702041024,38
551314702041025,38
551314702041026,38
551314702041027,38
551314702041028,38
551314702041029,38
551314702042000,38
551314702042001,38
551314702042002,38
551314702042003,38
551314702042004,38
551314702042005,38
551314702042006,38
551314702042007,38
551314702042008,38
551314702042009,38
551314702042010,38
551314702042011,38
551314702042012,38
551314702042013,38
551314702042014,38
551314702042015,38
551314702042016,38
551314702042017,38
551314702042018,38
551314702042019,38
551314702042020,38
551314702042021,38
551314702042022,38
551314702042023,38
551332001011000,11
551332001011001,11
551332001011002,11
551332001011003,11
551332001011004,11
551332001011005,11
551332001011006,11
551332001011007,11
551332001011008,11
551332001011009,11
551332001011010,11
551332001011011,11
551332001011012,11
551332001012000,11
551332001012001,11
551332001012002,11
551332001012003,11
551332001012004,11
551332001012005,11
551332001012006,11
551332001012007,11
551332001012008,11
551332001012009,11
551332001012010,11
551332001012011,11
551332001012012,11
551332001012013,11
551332001012014,11
551332001012015,11
551332001012016,11
551332001013000,11
551332001013001,11
551332001013002,11
551332001013003,11
551332001013004,11
551332001013005,14
551332001013006,14
551332001013007,14
551332001013008,14
551332001013009,14
551332001013010,14
551332001013011,14
551332001013012,14
551332001013013,14
551332001013014,14
551332001013015,14
551332001013016,14
551332001013017,14
551332001013018,14
551332001014000,11
551332001014001,11
551332001014002,11
551332001014003,11
551332001014004,11
551332001014005,11
551332001014006,11
551332001014007,11
551332001014008,11
551332001014009,11
551332001014010,11
551332001014011,11
551332001014012,11
551332001014013,11
551332001014014,11
551332001021000,11
551332001021001,11
551332001021002,11
551332001021003,11
551332001021004,11
551332001021005,11
551332001021006,11
551332001021007,11
551332001021008,11
551332001021009,11
551332001021010,11
551332001021011,11
551332001021012,11
551332001021013,11
551332001021014,11
551332001021015,11
551332001021016,11
551332001021017,11
551332001021018,11
551332001021019,11
551332001021020,11
551332001021021,11
551332001021022,11
551332001021023,11
551332001021024,11
551332001021025,11
551332001021026,11
551332001021027,11
551332001021028,11
551332001021029,11
551332001021030,11
551332001021031,11
551332001021032,11
551332001021033,11
551332001022000,11
551332001022001,11
551332001022002,11
551332001022003,11
551332001022004,11
551332001022005,11
551332001022006,11
551332001022007,11
551332001022008,11
551332001022009,11
551332001022010,11
551332001022011,11
551332001022012,11
551332001022013,11
551332001022014,11
551332001022015,11
551332001022016,11
551332001022017,11
551332001022018,11
551332001022019,11
551332001022020,11
551332001022021,11
551332001022022,11
551332001022023,11
551332001022024,11
551332001022025,11
551332001023000,11
551332001023001,11
551332001023002,11
551332001023003,11
551332001023004,11
551332001023005,11
551332001023006,11
551332001023007,11
551332001023008,11
551332001023009,11
551332001023010,11
551332001023011,11
551332001023012,11
551332001023013,11
551332001023014,11
551332001023015,11
551332001023016,11
551332001023017,11
551332001023018,11
551332001023019,11
551332001023020,11
551332001023021,11
551332001023022,11
551332001023023,11
551332001023024,11
551332001023025,11
551332001023026,11
551332001023027,11
551332001023028,11
551332001023029,11
551332001023030,11
551332001023031,11
551332001023032,11
551332001023033,11
551332001023034,11
551332001023035,11
551332001023036,11
551332001023037,11
551332001023038,11
551332001023039,11
551332001023040,11
551332001024000,11
551332001024001,11
551332001024002,11
551332001024003,11
551332001024004,11
551332001024005,11
551332001024006,11
551332001024007,11
551332001024008,11
551332001024009,11
551332001024010,11
551332001024011,11
551332001024012,11
551332001024013,11
551332001024014,11
551332001024015,11
551332001024016,11
551332001024017,11
551332001024018,11
551332001024019,11
551332001024020,11
551332001024021,11
551332001024022,11
551332001024023,11
551332001024024,11
551332001024025,11
551332001024026,11
551332001024027,11
551332001024028,11
551332001024029,11
551332001024030,11
551332001024031,11
551332001024032,11
551332001024033,11
551332001024034,11
551332001031000,11
551332001031001,11
551332001031002,11
551332001031003,11
551332001031004,11
551332001031005,11
551332001031006,11
551332001031007,11
551332001031008,11
551332001031009,11
551332001031010,11
551332001031011,11
551332001031012,11
551332001031013,11
551332001031014,11
551332001031015,11
551332001031016,11
551332001031017,11
551332001031018,11
551332001031019,11
551332001031020,11
551332001031021,11
551332001031022,11
551332001031023,11
551332001031024,11
551332001031025,11
551332001031026,11
551332001031027,11
551332001032000,11
551332001032001,11
551332001032002,11
551332001032003,11
551332001032004,11
551332001032005,11
551332001032006,11
551332001032007,11
551332001032008,11
551332001032009,11
551332001032010,11
551332001032011,11
551332001032012,11
551332001032013,11
551332001032014,11
551332001032015,11
551332001032016,11
551332001032017,11
551332001032018,11
551332001032019,11
551332001032020,11
551332001032021,11
551332001032022,11
551332001032023,11
551332001032024,11
551332001032025,11
551332001032026,11
551332001033000,11
551332001033001,11
551332001033002,11
551332001033003,11
551332001033004,11
551332001033005,11
551332001033006,11
551332001033007,11
551332001033008,11
551332001033009,11
551332001033010,11
551332001033011,11
551332001033012,11
551332001033013,11
551332001033014,11
551332001033015,11
551332001033016,11
551332002011000,14
551332002011001,14
551332002011002,14
551332002011003,14
551332002011004,14
551332002011005,14
551332002011006,14
551332002011007,14
551332002011008,14
551332002011009,14
551332002011010,14
551332002011011,14
551332002011012,14
551332002011013,14
551332002011014,14
551332002011015,14
551332002011016,14
551332002011017,14
551332002011018,14
551332002011019,14
551332002011020,14
551332002011021,14
551332002011022,14
551332002011023,14
551332002011024,14
551332002011025,14
551332002011026,14
551332002011027,14
551332002011028,14
551332002011029,14
551332002011030,14
551332002012000,14
551332002012001,14
551332002012002,14
551332002012003,14
551332002013000,14
551332002013001,14
551332002013002,14
551332002013003,14
551332002013004,14
551332002013005,14
551332002013006,14
551332002013007,14
551332002013008,14
551332002013009,14
551332002021000,11
551332002021001,11
551332002021002,11
551332002021003,11
551332002021004,11
551332002021005,11
551332002021006,11
551332002021007,11
551332002021008,11
551332002021009,11
551332002021010,11
551332002021011,11
551332002021012,11
551332002021013,11
551332002021014,11
551332002021015,11
551332002021016,11
551332002021017,11
551332002021018,11
551332002021019,11
551332002021020,11
551332002021021,11
551332002021022,11
551332002021023,11
551332002021024,11
551332002021025,11
551332002021026,11
551332002021027,11
551332002021028,14
551332002021029,14
551332002021030,14
551332002021031,14
551332002021032,14
551332002021033,11
551332002022000,14
551332002022001,14
551332002022002,14
551332002022003,14
551332002022004,14
551332002022005,14
551332002022006,14
551332002023000,14
551332002023001,14
551332002023002,14
551332002023003,14
551332002023004,14
551332002023005,14
551332002023006,14
551332002023007,14
551332002023008,14
551332002023009,14
551332002023010,14
551332002023011,14
551332002023012,14
551332002023013,14
551332002023014,14
551332002023015,14
551332002023016,14
551332002023017,14
551332002023018,14
551332002023019,14
551332002023020,14
551332002023021,14
551332002023022,14
551332002023023,14
551332002023024,14
551332002023025,14
551332003001000,14
551332003001001,14
551332003001002,14
551332003001003,14
551332003001004,14
551332003001005,14
551332003001006,14
551332003001007,14
551332003001008,14
551332003001009,14
551332003001010,14
551332003001011,14
551332003001012,14
551332003001013,14
551332003001014,14
551332003001015,14
551332003001016,14
551332003001017,14
551332003001018,14
551332003001019,14
551332003001020,14
551332003001021,14
551332003001022,14
551332003001023,14
551332003001024,14
551332003001025,14
551332003001026,14
551332003001027,14
551332003001028,14
551332003001029,14
551332003001030,14
551332003001031,14
551332003001032,14
551332003002000,14
551332003002001,14
551332003002002,14
551332003002003,14
551332003002004,14
551332003002005,14
551332003002006,14
551332003002007,14
551332003002008,14
551332003002009,14
551332003002010,14
551332003002011,14
551332003002012,14
551332003002013,14
551332003002014,14
551332003002015,14
551332003002016,14
551332003002017,14
551332003002018,14
551332003003000,14
551332003003001,14
551332003003002,14
551332003003003,14
551332003003004,14
551332003003005,14
551332003003006,14
551332003003007,14
551332003003008,14
551332003003009,14
551332003003010,14
551332003003011,14
551332003003012,14
551332003003013,14
551332003003014,14
551332003003015,14
551332003003016,14
551332003003017,14
551332003003018,14
551332003003019,14
551332003003020,14
551332003003021,14
551332003003022,14
551332003003023,14
551332003003024,14
551332003003025,14
551332003003026,14
551332003003027,14
551332003003028,14
551332003004000,14
551332003004001,14
551332003004002,14
551332003004003,14
551332003004004,14
551332003004005,14
551332003004006,14
551332003004007,14
551332003004008,14
551332003004009,14
551332003004010,14
551332003004011,14
551332003004012,14
551332003004013,14
551332003004014,14
551332003004015,14
551332003004016,14
551332003004017,14
551332003004018,14
551332003004019,14
551332003004020,14
551332003004021,14
551332003004022,14
551332003004023,14
551332003004024,14
551332003004025,14
551332003004026,14
551332003004027,14
551332003004028,14
551332003004029,14
551332003004030,14
551332003004031,14
551332003004032,14
551332003004033,14
551332003004034,14
551332003004035,14
551332003004036,14
551332003004037,14
551332004001000,13
551332004001001,13
551332004001002,13
551332004001003,13
551332004001004,13
551332004001005,13
551332004001006,13
551332004001007,13
551332004001008,13
551332004001009,13
551332004001010,13
551332004001011,13
551332004001012,13
551332004001013,13
551332004001014,13
551332004001015,13
551332004001016,13
551332004001017,13
551332004001018,13
551332004001019,13
551332004001020,13
551332004001021,13
551332004001022,13
551332004001023,13
551332004001024,13
551332004001025,13
551332004001026,13
551332004001027,13
551332004001028,13
551332004001029,13
551332004001030,13
551332004001031,13
551332004001032,13
551332004001033,13
551332004001034,13
551332004001035,13
551332004001036,13
551332004001037,13
551332004001038,13
551332004001039,13
551332004001040,13
551332004001041,13
551332004001042,13
551332004001043,13
551332004001044,13
551332004001045,13
551332004001046,13
551332004001047,13
551332004001048,13
551332004001049,13
551332004001050,13
551332004001051,13
551332004001052,13
551332004001053,13
551332004001054,13
551332004001055,13
551332004001056,13
551332004001057,13
551332004001058,13
551332004001059,13
551332004001060,13
551332004001061,13
551332004001062,13
551332004001063,13
551332004001064,13
551332004001065,13
551332004001066,13
551332004001067,13
551332004001068,13
551332004001069,13
551332004002000,13
551332004002001,13
551332004002002,13
551332004002003,13
551332004002004,13
551332004002005,13
551332004002006,13
551332004002007,13
551332004002008,13
551332004002009,13
551332004002010,13
551332004002011,13
551332004002012,13
551332004002013,13
551332004002014,13
551332004002015,13
551332004002016,14
551332004003000,14
551332004003001,14
551332004003002,14
551332004003003,14
551332004003004,14
551332004003005,14
551332004003006,14
551332004003007,14
551332004003008,14
551332004003009,14
551332004003010,14
551332004003011,14
551332004003012,14
551332004003013,14
551332004003014,14
551332004003015,14
551332004003016,14
551332004003017,14
551332004003018,14
551332004003019,14
551332004003020,14
551332004003021,14
551332004003022,14
551332004003023,14
551332004003024,14
551332004003025,14
551332004003026,14
551332004003027,14
551332004003028,14
551332004003029,14
551332004003030,14
551332004003031,14
551332004003032,14
551332004003033,14
551332004003034,14
551332004003035,14
551332004004000,14
551332004004001,14
551332004004002,14
551332004004003,14
551332004004004,14
551332004004005,14
551332004004006,14
551332004004007,14
551332004004008,14
551332004004009,14
551332004004010,14
551332004004011,14
551332004004012,14
551332004004013,14
551332004004014,14
551332004004015,14
551332004004016,14
551332004004017,14
551332004004018,14
551332004004019,14
551332004004020,14
551332004004021,14
551332004004022,14
551332004004023,14
551332004004024,14
551332004004025,14
551332004004026,13
551332004004027,13
551332004004028,13
551332004004029,14
551332004004030,14
551332004004031,14
551332004004032,14
551332004004033,14
551332004004034,14
551332004004035,13
551332004004036,13
551332004004037,14
551332004004038,13
551332004004039,13
551332004004040,14
551332004004041,14
551332004004042,13
551332004004043,14
551332004004044,14
551332004004045,14
551332005001000,14
551332005001001,14
551332005001002,14
551332005001003,14
551332005001004,14
551332005001005,14
551332005001006,14
551332005001007,14
551332005001008,14
551332005001009,14
551332005001010,14
551332005001011,14
551332005001012,14
551332005001013,14
551332005001014,14
551332005001015,14
551332005001016,14
551332005001017,14
551332005001018,14
551332005001019,14
551332005001020,14
551332005001021,14
551332005001022,14
551332005001023,14
551332005002000,14
551332005002001,14
551332005002002,14
551332005002003,14
551332005002004,14
551332005002005,14
551332005002006,14
551332005002007,14
551332005002008,14
551332005002009,14
551332005002010,14
551332005002011,14
551332005002012,14
551332005002013,14
551332005002014,14
551332005002015,14
551332005002016,14
551332005002017,14
551332005002018,14
551332005002019,14
551332005002020,14
551332005002021,14
551332005002022,14
551332005002023,14
551332005002024,14
551332005002025,14
551332005002026,14
551332005002027,14
551332005003000,13
551332005003001,13
551332005003002,13
551332005003003,13
551332005003004,13
551332005003005,13
551332005003006,13
551332005003007,13
551332005003008,13
551332005003009,13
551332005003010,13
551332005003011,13
551332005003012,13
551332005003013,13
551332005003014,13
551332005003015,13
551332005003016,13
551332005003017,13
551332005003018,13
551332005003019,13
551332005003020,13
551332005003021,13
551332005003022,13
551332005003023,13
551332005003024,13
551332005003025,13
551332005003026,13
551332005003027,13
551332005003028,13
551332005003029,13
551332005003030,13
551332005003031,13
551332005003032,13
551332005003033,13
551332005003034,13
551332005003035,13
551332005003036,13
551332005003037,13
551332005003038,13
551332005003039,13
551332005003040,13
551332005003041,13
551332005003042,13
551332005003043,13
551332005003044,13
551332005003045,13
551332005003046,13
551332006001000,13
551332006001001,13
551332006001002,13
551332006001003,13
551332006001004,13
551332006001005,13
551332006001006,13
551332006001007,13
551332006001008,13
551332006001009,13
551332006001010,13
551332006001011,13
551332006001012,13
551332006001013,13
551332006001014,13
551332006001015,13
551332006001016,13
551332006001017,13
551332006001018,13
551332006001019,13
551332006001020,13
551332006001021,13
551332006001022,13
551332006001023,13
551332006001024,13
551332006001025,13
551332006001026,13
551332006001027,13
551332006001028,13
551332006001029,13
551332006001030,13
551332006001031,13
551332006001032,13
551332006001033,13
551332006001034,13
551332006001035,13
551332006001036,13
551332006001037,13
551332006001038,13
551332006001039,13
551332006002000,13
551332006002001,13
551332006002002,13
551332006002003,13
551332006002004,13
551332006002005,13
551332006002006,13
551332006002007,13
551332006002008,13
551332006002009,13
551332006002010,13
551332006002011,13
551332006002012,13
551332006002013,13
551332006002014,13
551332006002015,13
551332006002016,13
551332006002017,13
551332006002018,13
551332006002019,13
551332006002020,13
551332006002021,13
551332006002022,13
551332006002023,13
551332006002024,13
551332006002025,13
551332006002026,13
551332006002027,13
551332006002028,13
551332006002029,13
551332007001000,13
551332007001001,13
551332007001002,13
551332007001003,13
551332007001004,13
551332007001005,13
551332007001006,13
551332007001007,13
551332007001008,13
551332007001009,13
551332007001010,13
551332007001011,13
551332007001012,13
551332007001013,13
551332007001014,13
551332007001015,13
551332007001016,13
551332007001017,13
551332007001018,13
551332007001019,13
551332007001020,13
551332007001021,13
551332007001022,13
551332007001023,13
551332007001024,13
551332007001025,13
551332007001026,13
551332007001027,13
551332007002000,13
551332007002001,13
551332007002002,13
551332007002003,13
551332007002004,13
551332007002005,13
551332007002006,13
551332007002007,13
551332007002008,13
551332007002009,13
551332007002010,13
551332007002011,13
551332007002012,13
551332007002013,13
551332007002014,13
551332007002015,13
551332007002016,13
551332007002017,13
551332007002018,13
551332007002019,13
551332007002020,13
551332007002021,13
551332007002022,13
551332007002023,13
551332007002024,13
551332007002025,13
551332007002026,13
551332007002027,13
551332007002028,13
551332007002029,13
551332007002030,13
551332007003000,13
551332007003001,13
551332007003002,13
551332007003003,14
551332007003004,14
551332007003005,14
551332007003006,14
551332007003007,13
551332007003008,14
551332007003009,14
551332007003010,14
551332007003011,14
551332007003012,13
551332007003013,13
551332007003014,14
551332007003015,14
551332007003016,14
551332007003017,14
551332007003018,14
551332007003019,14
551332007003020,14
551332007003021,14
551332007003022,13
551332007003023,13
551332007003024,13
551332007003025,13
551332007003026,13
551332007003027,13
551332007003028,13
551332008011000,14
551332008011001,14
551332008011002,14
551332008011003,14
551332008011004,14
551332008011005,14
551332008011006,14
551332008011007,14
551332008011008,14
551332008011009,14
551332008011010,14
551332008011011,14
551332008011012,14
551332008011013,14
551332008011014,14
551332008011015,14
551332008011016,14
551332008011017,14
551332008011018,14
551332008011019,14
551332008011020,14
551332008011021,14
