plan,district,race,votes
will_wss,1,WAGTOT18,85412
will_wss,10,GOVDEM12,26141
will_wss,10,GOVDEM14,26030
will_wss,10,GOVDEM18,31726
will_wss,10,GOVREP12,38908
will_wss,10,GOVREP14,36948
will_wss,10,GOVREP18,41837
will_wss,10,GOVTOT12,65375
will_wss,10,GOVTOT14,63830
will_wss,10,GOVTOT18,75769
will_wss,10,USSDEM12,40115
will_wss,10,USSDEM16,34139
will_wss,10,USSDEM18,35688
will_wss,10,USSREP12,44838
will_wss,10,USSREP16,51816
will_wss,10,USSREP18,39710
will_wss,10,USSTOT12,87195
will_wss,10,USSTOT16,88972
will_wss,10,USSTOT18,75430
will_wss,10,WAGDEM14,25411
will_wss,10,WAGDEM18,32174
will_wss,10,WAGREP14,34594
will_wss,10,WAGREP18,41367
will_wss,10,WAGTOT14,62213
will_wss,10,WAGTOT18,75268
will_wss,11,GOVDEM12,27593.583226164683
will_wss,11,GOVDEM14,26333.51897981601
will_wss,11,GOVDEM18,32162.789625042453
will_wss,11,GOVREP12,48753.46212321512
will_wss,11,GOVREP14,46861.28322101326
will_wss,11,GOVREP18,48545.6187490674
will_wss,11,GOVTOT12,76783.88728845374
will_wss,11,GOVTOT14,74031.5626620169
will_wss,11,GOVTOT18,82277.50646028701
will_wss,11,USSDEM12,37892.15820698001
will_wss,11,USSDEM16,33806.520629435145
will_wss,11,USSDEM18,36762.90922758927
will_wss,11,USSREP12,51369.56388096411
will_wss,11,USSREP16,54864.24631188787
will_wss,11,USSREP18,44924.2322610809
will_wss,11,USSTOT12,92123.21730007898
will_wss,11,USSTOT16,91390.50812313838
will_wss,11,USSTOT18,81797.2974394286
will_wss,11,WAGDEM14,25409.303528089422
will_wss,11,WAGDEM18,31619.503446998267
will_wss,11,WAGREP14,45035.78532456477
will_wss,11,WAGREP18,48379.98851516552
will_wss,11,WAGTOT14,72476.1912595319
will_wss,11,WAGTOT18,81390.7395682312
will_wss,12,GOVDEM12,29097.22558922559
will_wss,12,GOVDEM14,28805.276094276094
will_wss,12,GOVDEM18,30100.12457912458
will_wss,12,GOVREP12,48143.35016835017
will_wss,12,GOVREP14,45545.41750841751
will_wss,12,GOVREP18,51086.265993265995
will_wss,12,GOVTOT12,77814.57575757576
will_wss,12,GOVTOT14,75270.6936026936
will_wss,12,GOVTOT18,83286.39057239058
will_wss,12,USSDEM12,42886.77104377105
will_wss,12,USSDEM16,32275.12457912458
will_wss,12,USSDEM18,36456.92255892256
will_wss,12,USSREP12,46383.41750841751
will_wss,12,USSREP16,56281.063973063974
will_wss,12,USSREP18,46125.45117845118
will_wss,12,USSTOT12,92562.10437710438
will_wss,12,USSTOT16,92208.10437710438
will_wss,12,USSTOT18,82641.37373737374
will_wss,12,WAGDEM14,27115.25925925926
will_wss,12,WAGDEM18,30491.107744107743
will_wss,12,WAGREP14,43279.58585858586
will_wss,12,WAGREP18,50157.3164983165
will_wss,12,WAGTOT14,72834.79461279462
will_wss,12,WAGTOT18,82152.37373737374
will_wss,13,GOVDEM12,34921.18139534884
will_wss,13,GOVDEM14,32770.327906976745
will_wss,13,GOVDEM18,36814.78372093024
will_wss,13,GOVREP12,43684.89767441861
will_wss,13,GOVREP14,40803.504651162795
will_wss,13,GOVREP18,41528.64651162791
will_wss,13,GOVTOT12,79234.91162790699
will_wss,13,GOVTOT14,74499.68604651163
will_wss,13,GOVTOT18,79898.09534883722
will_wss,13,USSDEM12,43605.90465116279
will_wss,13,USSDEM16,39336.36511627907
will_wss,13,USSDEM18,41017.15581395349
will_wss,13,USSREP12,44321.10697674419
will_wss,13,USSREP16,46221.58372093023
will_wss,13,USSREP18,38338.002325581394
will_wss,13,USSTOT12,90395.73953488373
will_wss,13,USSTOT16,88250.53023255814
will_wss,13,USSTOT18,79419.15813953489
will_wss,13,WAGDEM14,31917.453488372095
will_wss,13,WAGDEM18,35696.84651162791
will_wss,13,WAGREP14,38923.73488372093
will_wss,13,WAGREP18,41852.66744186047
will_wss,13,WAGTOT14,72968.87441860465
will_wss,13,WAGTOT18,78972.22093023256
will_wss,14,GOVDEM12,28748
will_wss,14,GOVDEM14,28129
will_wss,14,GOVDEM18,29835
will_wss,14,GOVREP12,45349
will_wss,14,GOVREP14,42128
will_wss,14,GOVREP18,46660
will_wss,14,GOVTOT12,74750
will_wss,14,GOVTOT14,71155
will_wss,14,GOVTOT18,77947
will_wss,14,USSDEM12,40001
will_wss,14,USSDEM16,31680
will_wss,14,USSDEM18,34603
will_wss,14,USSREP12,44604
will_wss,14,USSREP16,52294
will_wss,14,USSREP18,42968
will_wss,14,USSTOT12,87272
will_wss,14,USSTOT16,87511
will_wss,14,USSTOT18,77615
will_wss,14,WAGDEM14,26835
will_wss,14,WAGDEM18,29097
will_wss,14,WAGREP14,40014
will_wss,14,WAGREP18,46460
will_wss,14,WAGTOT14,69257
will_wss,14,WAGTOT18,77094
will_wss,15,GOVDEM12,39107.145089155834
will_wss,15,GOVDEM14,36744.27517023625
will_wss,15,GOVDEM18,44346.793839360806
will_wss,15,GOVREP12,31182.94281723803
will_wss,15,GOVREP14,27723.38165561145
will_wss,15,GOVREP18,29228.742787440075
will_wss,15,GOVTOT12,70841.99356677123
will_wss,15,GOVTOT14,65460.22054652801
will_wss,15,GOVTOT18,75491.45481201721
will_wss,15,USSDEM12,52213.76627096216
will_wss,15,USSDEM16,47677.12020808318
will_wss,15,USSDEM18,47682.29632215646
will_wss,15,USSREP12,32900.68269232465
will_wss,15,USSREP16,33037.88275363967
will_wss,15,USSREP18,27393.347128773014
will_wss,15,USSTOT12,87574.38776573517
will_wss,15,USSTOT16,83332.2542232872
will_wss,15,USSTOT18,75147.64345092946
will_wss,15,WAGDEM14,35305.27154907935
will_wss,15,WAGDEM18,42740.16749602841
will_wss,15,WAGREP14,26704.47599523409
will_wss,15,WAGREP18,29862.495147032634
will_wss,15,WAGTOT14,64016.05109974734
will_wss,15,WAGTOT18,74277.53882285733
will_wss,16,GOVDEM12,53779.574327582806
will_wss,16,GOVDEM14,52055.786019833984
will_wss,16,GOVDEM18,63635.402323169816
will_wss,16,GOVREP12,29109.436728788285
will_wss,16,GOVREP14,26529.3064220679
will_wss,16,GOVREP18,25924.852583119482
will_wss,16,GOVTOT12,83383.34368787707
will_wss,16,GOVTOT14,79470.04082147207
will_wss,16,GOVTOT18,91149.0132214132
will_wss,16,USSDEM12,61545.760091307246
will_wss,16,USSDEM16,64086.221634398964
will_wss,16,USSDEM18,66182.81570455551
will_wss,16,USSREP12,31203.08604162177
will_wss,16,USSREP16,29055.338688531698
will_wss,16,USSREP18,24545.887683891935
will_wss,16,USSTOT12,94450.87074089042
will_wss,16,USSTOT16,95073.85725734197
will_wss,16,USSTOT18,90858.99468585884
will_wss,16,WAGDEM14,49306.85776322234
will_wss,16,WAGDEM18,61619.740346529135
will_wss,16,WAGREP14,26570.866159100242
will_wss,16,WAGREP18,27224.274652754822
will_wss,16,WAGTOT14,77991.38665686546
will_wss,16,WAGTOT18,90140.0163738403
will_wss,17,GOVDEM12,35653.06888633755
will_wss,17,GOVDEM14,36287.175660160734
will_wss,17,GOVDEM18,41653.98737083812
will_wss,17,GOVREP12,36053.68082663605
will_wss,17,GOVREP14,32747.289322617682
will_wss,17,GOVREP18,33283.39954075775
will_wss,17,GOVTOT12,72243.89207807118
will_wss,17,GOVTOT14,70044.53616532721
will_wss,17,GOVTOT18,76579.67164179105
will_wss,17,USSDEM12,47714.27898966705
will_wss,17,USSDEM16,45094.489092996555
will_wss,17,USSDEM18,45347.1653272101
will_wss,17,USSREP12,36693.46383467279
will_wss,17,USSREP16,38690.93340987371
will_wss,17,USSREP18,30714.435132032148
will_wss,17,USSTOT12,86597.84959816304
will_wss,17,USSTOT16,86243.88518943744
will_wss,17,USSTOT18,76090.60045924225
will_wss,17,WAGDEM14,34223.74856486797
will_wss,17,WAGDEM18,39619.20436280138
will_wss,17,WAGREP14,31202.146957520094
will_wss,17,WAGREP18,34458.0757749713
will_wss,17,WAGTOT14,67907.35820895522
will_wss,17,WAGTOT18,75590.42250287026
will_wss,18,GOVDEM12,30003.4965893588
will_wss,18,GOVDEM14,28786.458390177355
will_wss,18,GOVDEM18,32549.311050477492
will_wss,18,GOVREP12,43407.43519781719
will_wss,18,GOVREP14,42059.6241473397
will_wss,18,GOVREP18,42599.60572987722
will_wss,18,GOVTOT12,73928.91950886766
will_wss,18,GOVTOT14,71713.99045020464
will_wss,18,GOVTOT18,76669.81241473397
will_wss,18,USSDEM12,40861.7141882674
will_wss,18,USSDEM16,33490.99795361528
will_wss,18,USSDEM18,36798.92428376535
will_wss,18,USSREP12,45809.50613915416
will_wss,18,USSREP16,51230.973396998634
will_wss,18,USSREP18,39170.888130968626
will_wss,18,USSTOT12,89394.03615279673
will_wss,18,USSTOT16,87852.64597544339
will_wss,18,USSTOT18,76059.81241473397
will_wss,18,WAGDEM14,27250.587312414733
will_wss,18,WAGDEM18,32687.317189631653
will_wss,18,WAGREP14,40141.740791268756
will_wss,18,WAGREP18,42069.660982264664
will_wss,18,WAGTOT14,69695.1377899045
will_wss,18,WAGTOT18,76061.87994542974
will_wss,19,GOVDEM12,30985.503410641202
will_wss,19,GOVDEM14,30687.54160982265
will_wss,19,GOVDEM18,37411.68894952251
will_wss,19,GOVREP12,41314.56480218281
will_wss,19,GOVREP14,37989.375852660305
will_wss,19,GOVREP18,37712.394270122786
will_wss,19,GOVTOT12,72815.08049113234
will_wss,19,GOVTOT14,69723.00954979536
will_wss,19,GOVTOT18,77043.18758526603
will_wss,19,USSDEM12,42580.28581173261
will_wss,19,USSDEM16,37549.002046384725
will_wss,19,USSDEM18,42252.075716234656
will_wss,19,USSREP12,41252.49386084584
will_wss,19,USSREP16,45398.026603001366
will_wss,19,USSREP18,34456.11186903138
will_wss,19,USSTOT12,87272.96384720328
will_wss,19,USSTOT16,86351.35402455663
will_wss,19,USSTOT18,76772.18758526603
will_wss,19,WAGDEM14,29042.412687585267
will_wss,19,WAGDEM18,37605.68281036835
will_wss,19,WAGREP14,36039.259208731244
will_wss,19,WAGREP18,37328.339017735336
will_wss,19,WAGTOT14,67976.8622100955
will_wss,19,WAGTOT18,76442.12005457026
will_wss,2,GOVDEM12,24660.68481077441
will_wss,2,GOVDEM14,24538.194305723908
will_wss,2,GOVDEM18,29161.58742087542
will_wss,2,GOVREP12,47351.51543164984
will_wss,2,GOVREP14,45091.94249158249
will_wss,2,GOVREP18,47713.21400673401
will_wss,2,GOVTOT12,72443.94744242425
will_wss,2,GOVTOT14,70333.6311973064
will_wss,2,GOVTOT18,78378.71342760943
will_wss,2,USSDEM12,37651.55535622896
will_wss,2,USSDEM16,29670.928220875423
will_wss,2,USSDEM18,34429.184641077445
will_wss,2,USSREP12,44998.832091582495
will_wss,2,USSREP16,54549.80002693603
will_wss,2,USSREP18,43449.963221548824
will_wss,2,USSTOT12,85534.95482289563
will_wss,2,USSTOT16,87318.87802289563
will_wss,2,USSTOT18,77902.31266262627
will_wss,2,WAGDEM14,23151.705540740742
will_wss,2,WAGDEM18,28881.68105589226
will_wss,2,WAGREP14,41508.620541414144
will_wss,2,WAGREP18,47232.339501683506
will_wss,2,WAGTOT14,68378.70618720539
will_wss,2,WAGTOT18,77520.31266262627
will_wss,20,GOVDEM12,23675.548387096776
will_wss,20,GOVDEM14,22202.516129032258
will_wss,20,GOVDEM18,26989
will_wss,20,GOVREP12,66618.70967741936
will_wss,20,GOVREP14,63345
will_wss,20,GOVREP18,63516.580645161295
will_wss,20,GOVTOT12,90675.25806451614
will_wss,20,GOVTOT14,86247.64516129033
will_wss,20,GOVTOT18,91802.80645161291
will_wss,20,USSDEM12,31845.612903225807
will_wss,20,USSDEM16,28027.129032258064
will_wss,20,USSDEM18,32666.645161290326
will_wss,20,USSREP12,67034.64516129033
will_wss,20,USSREP16,70434.35483870968
will_wss,20,USSREP18,58534.03225806452
will_wss,20,USSTOT12,101734.51612903226
will_wss,20,USSTOT16,100826.74193548388
will_wss,20,USSTOT18,91253.67741935485
will_wss,20,WAGDEM14,21208.354838709678
will_wss,20,WAGDEM18,27196
will_wss,20,WAGREP14,61058.74193548387
will_wss,20,WAGREP18,62686.54838709678
will_wss,20,WAGTOT14,84169.41935483871
will_wss,20,WAGTOT18,91134.70967741936
will_wss,21,GOVDEM12,35172.286173633445
will_wss,21,GOVDEM14,31291.331189710614
will_wss,21,GOVDEM18,35646.20900321544
will_wss,21,GOVREP12,39355.64308681672
will_wss,21,GOVREP14,37109.59163987138
will_wss,21,GOVREP18,39343.44372990354
will_wss,21,GOVTOT12,75001.92926045017
will_wss,21,GOVTOT14,69224.90996784566
will_wss,21,GOVTOT18,76810.60128617364
will_wss,21,USSDEM12,46079.977491961414
will_wss,21,USSDEM16,36825.17041800643
will_wss,21,USSDEM18,40205.01607717042
will_wss,21,USSREP12,40983.45659163987
will_wss,21,USSREP16,43829.26366559486
will_wss,21,USSREP18,36051.60450160772
will_wss,21,USSTOT12,89705.33118971062
will_wss,21,USSTOT16,83098.33762057878
will_wss,21,USSTOT18,76390.61414790998
will_wss,21,WAGDEM14,29678.350482315112
will_wss,21,WAGDEM18,35133.1961414791
will_wss,21,WAGREP14,35891.64951768489
will_wss,21,WAGREP18,39301.47588424438
will_wss,21,WAGTOT14,67501.93569131833
will_wss,21,WAGTOT18,75976.62057877814
will_wss,22,GOVDEM12,33231
will_wss,22,GOVDEM14,30483
will_wss,22,GOVDEM18,37863
will_wss,22,GOVREP12,30271
will_wss,22,GOVREP14,29598
will_wss,22,GOVREP18,32274
will_wss,22,GOVTOT12,63920
will_wss,22,GOVTOT14,60820
will_wss,22,GOVTOT18,72274
will_wss,22,USSDEM12,46779
will_wss,22,USSDEM16,39019
will_wss,22,USSDEM18,41781
will_wss,22,USSREP12,34347
will_wss,22,USSREP16,38330
will_wss,22,USSREP18,29891
will_wss,22,USSTOT12,84176
will_wss,22,USSTOT16,80031
will_wss,22,USSTOT18,71787
will_wss,22,WAGDEM14,29183
will_wss,22,WAGDEM18,37116
will_wss,22,WAGREP14,28277
will_wss,22,WAGREP18,32718
will_wss,22,WAGTOT14,59287
will_wss,22,WAGTOT18,71301
will_wss,23,GOVDEM12,28214.388828620748
will_wss,23,GOVDEM14,28910.02304371112
will_wss,23,GOVDEM18,32570.87427704414
will_wss,23,GOVREP12,38674.027300005
will_wss,23,GOVREP14,36223.26783017379
will_wss,23,GOVREP18,40035.99953959793
will_wss,23,GOVTOT12,67507.64505934756
will_wss,23,GOVTOT14,66019.48324711206
will_wss,23,GOVTOT18,74149.39077510429
will_wss,23,USSDEM12,39562.04179854626
will_wss,23,USSDEM16,34789.18476771614
will_wss,23,USSDEM18,37913.35729617967
will_wss,23,USSREP12,39421.47984518964
will_wss,23,USSREP16,44811.438752044116
will_wss,23,USSREP18,35856.94828955636
will_wss,23,USSTOT12,81601.40432685813
will_wss,23,USSTOT16,83105.55047964393
will_wss,23,USSTOT18,73817.32999875165
will_wss,23,WAGDEM14,26446.238470856628
will_wss,23,WAGDEM18,31956.894451795415
will_wss,23,WAGREP14,35781.24156932737
will_wss,23,WAGREP18,39381.682097864155
will_wss,23,WAGTOT14,64392.017243497605
will_wss,23,WAGTOT18,73281.0412381074
will_wss,24,GOVDEM12,30350
will_wss,24,GOVDEM14,29977
will_wss,24,GOVDEM18,33826
will_wss,24,GOVREP12,41643
will_wss,24,GOVREP14,39709
will_wss,24,GOVREP18,41685
will_wss,24,GOVTOT12,72596
will_wss,24,GOVTOT14,70589
will_wss,24,GOVTOT18,77125
will_wss,24,USSDEM12,44211
will_wss,24,USSDEM16,37501
will_wss,24,USSDEM18,39509
will_wss,24,USSREP12,40196
will_wss,24,USSREP16,45797
will_wss,24,USSREP18,37136
will_wss,24,USSTOT12,87396
will_wss,24,USSTOT16,86798
will_wss,24,USSTOT18,76718
will_wss,24,WAGDEM14,28455
will_wss,24,WAGDEM18,33666
will_wss,24,WAGREP14,37528
will_wss,24,WAGREP18,40723
will_wss,24,WAGTOT14,68164
will_wss,24,WAGTOT18,75981
will_wss,25,GOVDEM12,37419
will_wss,25,GOVDEM14,34933
will_wss,25,GOVDEM18,38229
will_wss,25,GOVREP12,36640
will_wss,25,GOVREP14,34407
will_wss,25,GOVREP18,38880
will_wss,25,GOVTOT12,74638
will_wss,25,GOVTOT14,70142
will_wss,25,GOVTOT18,78723
will_wss,25,USSDEM12,50290
will_wss,25,USSDEM16,40993
will_wss,25,USSDEM18,42166
will_wss,25,USSREP12,38725
will_wss,25,USSREP16,46332
will_wss,25,USSREP18,36003
will_wss,25,USSTOT12,91273
will_wss,25,USSTOT16,90347
will_wss,25,USSTOT18,78214
will_wss,25,WAGDEM14,33811
will_wss,25,WAGDEM18,37916
will_wss,25,WAGREP14,32098
will_wss,25,WAGREP18,38162
will_wss,25,WAGTOT14,67916
will_wss,25,WAGTOT18,77593
will_wss,26,GOVDEM12,66278.5835113724
will_wss,26,GOVDEM14,67573.38754728065
will_wss,26,GOVDEM18,82376.03547382959
will_wss,26,GOVREP12,13051.91565014824
will_wss,26,GOVREP14,14415.436167771251
will_wss,26,GOVREP18,12295.853628597131
will_wss,26,GOVTOT12,79789.60372334668
will_wss,26,GOVTOT14,83016.47335039459
will_wss,26,GOVTOT18,96608.99445179077
will_wss,26,USSDEM12,80149.5125802135
will_wss,26,USSDEM16,84275.88599074466
will_wss,26,USSDEM18,84578.73999268354
will_wss,26,USSREP12,18822.727959327392
will_wss,26,USSREP16,17083.390421243246
will_wss,26,USSREP18,11852.952697657727
will_wss,26,USSTOT12,100803.33295907569
will_wss,26,USSTOT16,103436.4446148614
will_wss,26,USSTOT18,96595.20468025352
will_wss,26,WAGDEM14,64000.53527533825
will_wss,26,WAGDEM18,81249.07382822077
will_wss,26,WAGREP14,14420.83336310637
will_wss,26,WAGREP18,13220.582416527941
will_wss,26,WAGTOT14,81047.42296071457
will_wss,26,WAGTOT18,95639.09935725422
will_wss,27,GOVDEM12,48527.27697888182
will_wss,27,GOVDEM14,48528.953355888996
will_wss,27,GOVDEM18,64921.99727187145
will_wss,27,GOVREP12,29976.333849940605
will_wss,27,GOVREP14,27742.987441146288
will_wss,27,GOVREP18,26237.316269212377
will_wss,27,GOVTOT12,78885.19871225329
will_wss,27,GOVTOT14,77068.85439052123
will_wss,27,GOVTOT18,92746.58184490529
will_wss,27,USSDEM12,56195.079303479724
will_wss,27,USSDEM16,62573.823617874936
will_wss,27,USSDEM18,67696.63816019562
will_wss,27,USSREP12,32891.23438210167
will_wss,27,USSREP16,29427.776666158807
will_wss,27,USSREP18,24673.375032063785
will_wss,27,USSTOT12,90574.42317483688
will_wss,27,USSTOT16,93681.83980326861
will_wss,27,USSTOT18,92478.20990493576
will_wss,27,WAGDEM14,45707.03901949737
will_wss,27,WAGDEM18,63184.9674547924
will_wss,27,WAGREP14,27889.942641318277
will_wss,27,WAGREP18,27613.71588760756
will_wss,27,WAGTOT14,75555.71797586749
will_wss,27,WAGTOT18,91844.51333370006
will_wss,28,GOVDEM12,30279.05140912838
will_wss,28,GOVDEM14,27934.319988132735
will_wss,28,GOVDEM18,34285.22244117547
will_wss,28,GOVREP12,56126.29378709205
will_wss,28,GOVREP14,53776.283325505756
will_wss,28,GOVREP18,54428.10545007483
will_wss,28,GOVTOT12,86772.9711003605
will_wss,28,GOVTOT14,82416.09673573547
will_wss,28,GOVTOT18,90113.13679870643
will_wss,28,USSDEM12,38921.38603757019
will_wss,28,USSDEM16,35079.901296969576
will_wss,28,USSDEM18,39484.79809116557
will_wss,28,USSREP12,58640.12776031626
will_wss,28,USSREP16,60275.094338197385
will_wss,28,USSREP18,49937.443365004925
will_wss,28,USSTOT12,99708.96505506127
will_wss,28,USSTOT16,97344.20646306204
will_wss,28,USSTOT18,89549.46543987161
will_wss,28,WAGDEM14,26430.79308260997
will_wss,28,WAGDEM18,33725.66593426804
will_wss,28,WAGREP14,52561.50849374396
will_wss,28,WAGREP18,54170.065061958296
will_wss,28,WAGTOT14,80744.707378834
will_wss,28,WAGTOT18,89155.89636942669
will_wss,29,GOVDEM12,29464
will_wss,29,GOVDEM14,28766
will_wss,29,GOVDEM18,31249
will_wss,29,GOVREP12,46710
will_wss,29,GOVREP14,44464
will_wss,29,GOVREP18,48121
will_wss,29,GOVTOT12,76833
will_wss,29,GOVTOT14,74102
will_wss,29,GOVTOT18,80982
will_wss,29,USSDEM12,42512
will_wss,29,USSDEM16,35745
will_wss,29,USSDEM18,37866
will_wss,29,USSREP12,44439
will_wss,29,USSREP16,50256
will_wss,29,USSREP18,42571
will_wss,29,USSTOT12,90173
will_wss,29,USSTOT16,89550
will_wss,29,USSTOT18,80515
will_wss,29,WAGDEM14,26693
will_wss,29,WAGDEM18,31319
will_wss,29,WAGREP14,43581
will_wss,29,WAGREP18,47284
will_wss,29,WAGTOT14,72317
will_wss,29,WAGTOT18,80030
will_wss,3,GOVDEM12,29389.05442964679
will_wss,3,GOVDEM14,25954.529820497974
will_wss,3,GOVDEM18,32876.141285466125
will_wss,3,GOVREP12,20001.22235089751
will_wss,3,GOVREP14,17973.683265778807
will_wss,3,GOVREP18,16980.570353213665
will_wss,3,GOVTOT12,49792.28836132021
will_wss,3,GOVTOT14,44554.23045744065
will_wss,3,GOVTOT18,51120.24203821656
will_wss,3,USSDEM12,39354.21945570353
will_wss,3,USSDEM16,35855.11522872032
will_wss,3,USSDEM18,35424.20208453966
will_wss,3,USSREP12,21499.735379270413
will_wss,3,USSREP16,20846.70642733063
will_wss,3,USSREP18,15259.518239722061
will_wss,3,USSTOT12,62615.48233931674
will_wss,3,USSTOT16,58668.8679791546
will_wss,3,USSTOT18,50816.22756224667
will_wss,3,WAGDEM14,24373.005211349162
will_wss,3,WAGDEM18,32134.126809496236
will_wss,3,WAGREP14,17376.170237405906
will_wss,3,WAGREP18,16966.54719166184
will_wss,3,WAGTOT14,43280.21598147076
will_wss,3,WAGTOT18,50328.21887666474
will_wss,30,GOVDEM12,29055.0896
will_wss,30,GOVDEM14,28133.5296
will_wss,30,GOVDEM18,35454.288
will_wss,30,GOVREP12,38525.1344
will_wss,30,GOVREP14,35744.64
will_wss,30,GOVREP18,36725.520000000004
will_wss,30,GOVTOT12,68056.4768
will_wss,30,GOVTOT14,64684.675200000005
will_wss,30,GOVTOT18,73944.89600000001
will_wss,30,USSDEM12,42134.6736
will_wss,30,USSDEM16,35307.9472
will_wss,30,USSDEM18,40120.8928
will_wss,30,USSREP12,38358.750400000004
will_wss,30,USSREP16,43606.136
will_wss,30,USSREP18,33316.5856
will_wss,30,USSTOT12,83006.9408
will_wss,30,USSTOT16,82203.0176
will_wss,30,USSTOT18,73569.31360000001
will_wss,30,WAGDEM14,26924.035200000002
will_wss,30,WAGDEM18,35280.2112
will_wss,30,WAGREP14,33706.7936
will_wss,30,WAGREP18,36398.344000000005
will_wss,30,WAGTOT14,62893.4992
will_wss,30,WAGTOT18,73188.31360000001
will_wss,31,GOVDEM12,30932.999564236397
will_wss,31,GOVDEM14,32025.320706288883
will_wss,31,GOVDEM18,38242.78197295586
will_wss,31,GOVREP12,35298.78519999501
will_wss,31,GOVREP14,33763.209848397644
will_wss,31,GOVREP18,36387.47813897351
will_wss,31,GOVTOT12,66760.64511922387
will_wss,31,GOVTOT14,66723.38282431652
will_wss,31,GOVTOT18,76576.85476061
will_wss,31,USSDEM12,46232.12784431088
will_wss,31,USSDEM16,41046.73933942671
will_wss,31,USSDEM18,43246.81234667748
will_wss,31,USSREP12,38605.13176195322
will_wss,31,USSREP16,43829.32910509874
will_wss,31,USSREP18,32877.082960443644
will_wss,31,USSTOT12,87672.55549457045
will_wss,31,USSTOT16,88321.38702035608
will_wss,31,USSTOT18,76187.8708941055
will_wss,31,WAGDEM14,30087.949029143376
will_wss,31,WAGDEM18,37760.694833918875
will_wss,31,WAGREP14,32140.16914495835
will_wss,31,WAGREP18,35638.70629499299
will_wss,31,WAGTOT14,64677.71489935955
will_wss,31,WAGTOT18,75420.02572617831
will_wss,32,GOVDEM12,35740.611607142855
will_wss,32,GOVDEM14,36689.65625
will_wss,32,GOVDEM18,44353.34375
will_wss,32,GOVREP12,34891.1875
will_wss,32,GOVREP14,33287.52232142857
will_wss,32,GOVREP18,35121.52232142857
will_wss,32,GOVTOT12,71242.70982142858
will_wss,32,GOVTOT14,70934.13392857143
will_wss,32,GOVTOT18,81379.75446428571
will_wss,32,USSDEM12,48833.830357142855
will_wss,32,USSDEM16,45946.075892857145
will_wss,32,USSDEM18,49618.83035714286
will_wss,32,USSREP12,38007.388392857145
will_wss,32,USSREP16,40489.232142857145
will_wss,32,USSREP18,31367.96875
will_wss,32,USSTOT12,89417.04017857143
will_wss,32,USSTOT16,89458.0625
will_wss,32,USSTOT18,80997.79910714286
will_wss,32,WAGDEM14,34219.8125
will_wss,32,WAGDEM18,43597.41071428572
will_wss,32,WAGREP14,32348.589285714286
will_wss,32,WAGREP18,34888.611607142855
will_wss,32,WAGTOT14,69049.26785714286
will_wss,32,WAGTOT18,80236.93303571429
will_wss,33,GOVDEM12,24185
will_wss,33,GOVDEM14,22636
will_wss,33,GOVDEM18,30645
will_wss,33,GOVREP12,62730
will_wss,33,GOVREP14,60385
will_wss,33,GOVREP18,60377
will_wss,33,GOVTOT12,87277
will_wss,33,GOVTOT14,83698
will_wss,33,GOVTOT18,92374
will_wss,33,USSDEM12,32385
will_wss,33,USSDEM16,30550
will_wss,33,USSDEM18,35626
will_wss,33,USSREP12,65912
will_wss,33,USSREP16,66883
will_wss,33,USSREP18,56066
will_wss,33,USSTOT12,100635
will_wss,33,USSTOT16,99527
will_wss,33,USSTOT18,91817
will_wss,33,WAGDEM14,20674
will_wss,33,WAGDEM18,29869
will_wss,33,WAGREP14,59892
will_wss,33,WAGREP18,60407
will_wss,33,WAGTOT14,82275
will_wss,33,WAGTOT18,91557
will_wss,4,GOVDEM12,64629.95092099025
will_wss,4,GOVDEM14,59412.29235289659
will_wss,4,GOVDEM18,58830.97662160965
will_wss,4,GOVREP12,14811.346702049343
will_wss,4,GOVREP14,13343.754499599794
will_wss,4,GOVREP18,11526.13986628072
will_wss,4,GOVTOT12,79843.36699698206
will_wss,4,GOVTOT14,73396.10818568068
will_wss,4,GOVTOT18,71445.42542400755
will_wss,4,USSDEM12,77962.53532871587
will_wss,4,USSDEM16,65363.16239928978
will_wss,4,USSDEM18,61265.87833896707
will_wss,4,USSREP12,16034.532249112543
will_wss,4,USSREP16,14346.229314174783
will_wss,4,USSREP18,10166.488514120309
will_wss,4,USSTOT12,95380.37927620971
will_wss,4,USSTOT16,81180.83939746668
will_wss,4,USSTOT18,71538.54508207779
will_wss,4,WAGDEM14,56647.47862264517
will_wss,4,WAGDEM18,57409.09531096028
will_wss,4,WAGREP14,13184.352789951012
will_wss,4,WAGREP18,11707.414353752247
will_wss,4,WAGTOT14,71381.82085560811
will_wss,4,WAGTOT18,70368.99406755599
will_wss,5,GOVDEM12,32879.34658558164
will_wss,5,GOVDEM14,31567.139102231864
will_wss,5,GOVDEM18,41749.14974668277
will_wss,5,GOVREP12,63572.354637258155
will_wss,5,GOVREP14,59496.369751705686
will_wss,5,GOVREP18,56088.64171672429
will_wss,5,GOVTOT12,96866.62026812142
will_wss,5,GOVTOT14,91802.70919286956
will_wss,5,GOVTOT18,99276.2311710333
will_wss,5,USSDEM12,41194.6062634166
will_wss,5,USSDEM16,40864.483192035455
will_wss,5,USSDEM18,47148.64281111742
will_wss,5,USSREP12,65271.772234942786
will_wss,5,USSREP16,62699.03920154698
will_wss,5,USSREP18,51633.00121882278
will_wss,5,USSTOT12,108549.92995622754
will_wss,5,USSTOT16,105508.30742975685
will_wss,5,USSTOT18,98934.95856296484
will_wss,5,WAGDEM14,29813.198398351913
